Item_Weight,Item_Visibility_avg,Item_MRP,Years.of.Operation,Item_Outlet_Sales
11.6,2.183644192,238.3222,16,5736.5328
12.79,1.758502401,183.4266,28,7192.6374
12.5,1.235206992,220.7798,4,6611.394
16,0.624348284,142.3496,6,3246.4408
14.15,0.642168867,51.6982,4,1262.3568
20.2,1.130230856,94.1462,4,1758.3778
13.65,2.798080839,211.5902,11,4672.5844
17.25,1.730944063,253.1724,6,3775.086
5.655,2.658756962,147.4102,14,2478.7734
20.75,1.267433382,182.2318,9,3067.3406
5.175,0.44685619,105.4622,26,3281.7282
20,0.428834569,46.2744,6,1086.5856
11.8,1,46.5402,15,229.701
16.75,0.124457862,102.8674,11,1528.011
18.35,0.505654045,155.034,4,1990.742
12.8,1.153249901,95.141,16,868.869
19.75,0.216841898,103.0332,16,1230.3984
8.75,1.13613408,187.6556,4,938.778
13.3,1.214980824,234.03,4,4194.54
18.85,2.538853267,194.6136,26,1166.4816
9.695,0.459987888,222.9114,14,5764.4964
20.7,0.739160502,37.5506,9,113.8518
12.79,0.224230032,174.408,28,7443.644
11.1,1.687542375,191.7846,6,3057.3536
8.975,0.798833044,83.3224,26,3579.3408
12.15,0.28028403,253.1698,4,1522.0188
7.67,2.800333147,35.4216,26,450.0808
13.8,0.972723894,76.9012,26,607.2096
4.785,1.402770255,120.1098,26,1325.6078
20,1.580603547,105.3622,14,1270.3464
12.79,0.633471114,43.4112,28,1107.8912
8.395,1.095781709,254.104,4,3542.056
6.175,2.726298437,95.2752,4,1534.0032
8.21,0.682240097,89.2198,14,1308.297
19.7,0.811546761,55.393,6,1471.418
19.6,0.628622054,89.6514,4,1239.7196
7.5,0.549406985,175.3028,16,3896.2616
5.845,1.598807526,214.4218,4,1496.0526
11.395,1,151.6708,26,3460.8284
7.17,0.909307083,132.1968,4,2870.9296
5.75,1.146204982,114.7176,6,1259.6936
15.5,3.189794365,178.2028,15,177.1028
7.76,0.899750079,99.77,9,798.96
13.65,2.808212785,212.9902,6,3185.853
10.8,1.4945061,98.3042,14,1488.063
11.1,1.680659557,189.2846,14,5159.2842
12.79,0.530913178,182.0318,28,5954.2494
12.8,0.357339569,226.8404,14,4500.808
8.785,1,123.0414,15,121.8414
20.6,0.726689914,185.9556,9,4318.3788
7.89,0.5489956,121.0782,11,3456.1678
16.85,0.672861644,185.8266,26,1659.8394
16.35,0.526780403,127.402,11,759.012
12.79,1.772721468,159.4578,28,4974.1918
17.35,0.954912712,87.983,11,1707.777
12.79,1.040206387,197.3768,28,7488.9184
12.79,0.49957879,116.8124,28,2488.7604
12.6,0.112963517,186.7556,26,2816.334
5.32,1.410520042,101.4674,14,2954.1546
12.79,2.499741709,255.2698,28,761.0094
13,1.266028255,199.4426,9,593.2278
12.79,0.220193341,50.2324,28,1298.31
19.85,0.393672488,46.3376,9,1150.5024
17.6,0.28827082,237.159,6,3072.667
14.6,0.900552168,181.7976,9,3259.7568
7.55,0.412599105,152.734,14,2756.412
13.8,0.201113099,106.9254,16,2930.1858
17.25,1.199554393,99.2068,15,97.2068
10.1,0.458032398,153.1656,16,1544.656
14.3,0.752581119,212.5586,26,3165.879
9.8,0.715467005,100.6016,16,1619.2256
11.3,1.011046585,194.4478,16,387.4956
7.67,2.808349337,36.3216,11,415.4592
13.8,2.463308506,55.893,15,226.372
10.395,0.474181058,160.0604,14,1267.6832
20.7,0.649506783,175.8028,16,1593.9252
12.79,1.730441355,147.176,28,585.904
17.35,2.227288463,149.605,4,3745.125
16.35,0.203492241,104.828,4,1810.976
19.35,0.396979369,167.0474,16,2358.2636
15.2,0.18475338,50.3034,6,145.8102
14.3,0.400724943,78.2302,4,554.6114
12.79,0.68600009,146.8102,28,3499.4448
20,1,127.3678,16,1780.3492
12.79,1.164331845,172.1106,28,2566.659
10.1,0.696717788,38.2848,6,1230.3984
12.79,2.026799886,41.548,28,918.804
12.79,0.913569269,170.7106,28,3079.9908
8.18,1.251345341,56.9588,14,744.3644
19.5,1.251686646,179.8002,16,716.4008
18.7,1.353578318,254.7672,16,5113.344
12.35,1.099904068,48.5692,11,886.8456
16,0.265897374,45.5718,26,1039.9796
8.395,1.093032803,253.704,14,4554.072
4.785,1.406785809,119.7098,11,1807.647
5.03,0.131077022,122.6756,9,2665.8632
15.6,0.384255099,174.3054,6,1751.054
7.285,0.472243065,173.6054,9,2626.581
20.35,1,120.9072,14,1470.0864
17.7,0.45651272,165.9816,6,4362.3216
12.79,0.673074721,164.3842,28,4476.1734
20.25,0.34326788,248.4092,6,2241.0828
8.945,1,264.791,6,4733.838
12.79,2.113927828,66.0826,28,258.3304
18.25,0.231664215,199.0084,16,3174.5344
20.35,0.596324476,127.6678,14,2924.8594
16.75,0.130090998,72.3038,14,960.7494
12.1,0.427040786,178.166,15,539.298
18.5,1,144.2102,9,2041.3428
15,0.824346919,58.5904,9,996.0368
19.5,0.414640596,158.992,16,1757.712
13.65,0.242619553,230.6668,6,1842.9344
13.15,2.506764036,170.6764,9,3435.528
12.79,0.205145014,106.2596,28,1402.1748
20.6,0.462611675,211.4244,16,7833.8028
6.28,0.419995382,87.9198,9,1221.0772
5.925,1.462672688,42.8086,16,669.129
17.7,0.176439992,94.541,11,1061.951
18.85,2.147630759,168.1132,16,2874.9244
12.79,0.678785655,241.8854,28,4592.0226
17.5,0.424688421,141.718,15,419.454
17.7,1.765588956,182.8266,26,5163.9448
16.1,0.205971727,107.7596,26,323.5788
9.8,0.408627263,128.402,4,1265.02
7.565,0.830164991,54.793,11,622.523
17.6,1.154186844,111.7202,16,1125.202
12.15,0.887249362,164.1552,14,5198.5664
9.31,0.575010015,61.651,26,379.506
19.25,0.884962029,82.1908,14,2432.8332
9.5,0.475285303,110.7228,11,1657.842
15.35,0.237490899,143.947,26,3006.087
12.79,0.966605229,153.4682,28,2287.023
12.79,1.099646747,120.3098,28,1687.1372
17.85,0.576788984,189.1188,6,3237.1196
7.02,0.755448095,82.225,26,2746.425
12.79,0.22076851,81.425,28,1331.6
12.79,0.400418269,53.2614,28,607.8754
12.3,1.052974386,106.3938,9,857.5504
5.46,0.487793236,184.824,9,4287.752
15.1,0.394921003,147.2076,11,1773.6912
11.8,1.847510234,46.8402,11,597.2226
19.25,1.644669171,33.4558,4,441.4254
13.65,1,55.8588,11,1431.47
13.35,0.583669453,240.2564,26,2860.2768
12.79,1.862406482,86.9514,28,3364.9532
13.15,0.576620819,88.6856,11,1757.712
14.3,0.988700689,89.8856,16,966.7416
12.3,0.561228609,115.1834,11,1958.1178
7.825,2.020869598,63.2826,15,129.1652
19.1,0.686848424,38.8138,9,365.5242
8.71,1.836912288,93.7778,26,1783.6782
19.6,1.426525205,252.2698,26,2790.3678
19.5,1,179.3002,14,2328.3026
15.85,1,174.737,6,2822.992
12.79,0.531023908,85.1224,28,2045.3376
17.6,0.243510372,47.2402,11,505.3422
12.79,0.13668837,102.699,28,3095.97
19.1,1.46671323,233.1958,16,5141.3076
6.13,1.555768127,54.0298,4,808.947
6.55,0.371799202,100.6332,9,2665.8632
16.5,2.435441175,143.8128,6,2588.6304
17,0.790957637,125.073,26,1108.557
10.5,1,162.421,11,1304.968
8.93,1,55.4614,11,331.5684
12.79,1.175637176,180.866,28,3235.788
16.1,0.37797271,95.141,26,3089.312
12.79,1.22377222,113.1544,28,3355.632
5.82,1.227680971,171.379,4,2037.348
16.25,0.871613418,126.2046,14,1867.569
13.35,2.26934061,180.266,11,898.83
12.79,0.375663103,172.3422,28,7759.899
5.15,0.927413704,125.6388,9,2848.2924
12.79,0.632550379,94.5462,28,2868.9322
7.865,0.92503849,166.0526,26,3617.9572
9.895,2.54423436,239.4564,9,5243.8408
17.35,2.537442864,176.0712,9,2109.2544
8.365,1.089156651,36.1506,9,721.0614
6.675,0.635099476,92.1462,26,1203.1006
12.79,2.279537982,83.1276,28,1868.2348
17.35,0.311476438,80.5618,26,322.2472
16.75,0.683025628,186.4556,16,3942.8676
18.85,1.379905017,129.6336,14,3195.84
6.575,1.144659558,143.5444,9,3338.3212
12.65,2.369673667,238.9538,14,4086.0146
15.2,0.511516103,110.9912,4,1856.2504
12.79,1.190963459,79.3276,28,1380.8692
7.07,1.42000783,113.3834,9,1267.0174
13.65,0.547470448,184.4924,4,5182.5872
12.79,1.652755684,145.2418,28,147.1418
7.06,1.114134476,58.8904,15,58.5904
11.8,1.716908885,186.3924,26,5367.6796
12.79,0.571793001,41.548,28,1358.232
9.3,0.243429981,250.2092,11,5976.2208
12.79,0.320995446,117.6124,28,2251.7356
12.79,0.988413513,181.1634,28,181.7634
13.6,1.782147212,195.4136,26,5443.5808
19.5,0.216870919,57.2614,11,1547.3192
19.35,2.087813721,47.1034,15,145.8102
12.79,0.712759902,112.0202,28,5063.409
13.1,1,178.9318,14,3067.3406
16.7,0.922829439,97.6384,9,2857.6136
5.785,1,87.1856,9,1406.1696
12.79,0.68390456,89.4172,28,178.4344
6.13,1.165306557,59.3536,14,1470.0864
9.8,0.371214739,116.2492,4,2896.23
12.79,1,154.6314,28,6515.5188
7.42,0.310448066,248.4092,4,996.0368
16.7,0.94074133,57.4562,16,948.0992
12.79,3.33914064,85.6198,28,87.2198
9,1.209870592,80.1644,6,1178.466
12.79,1.7424064,188.4214,28,565.2642
6.36,0.090574196,164.5526,26,2137.8838
17.7,2.228465002,184.1292,15,547.2876
16.5,1.118471579,208.5638,26,2691.8294
12.79,0.748249293,108.6912,28,3057.3536
12.79,4.979182803,146.0418,28,588.5672
11.85,2.011599511,96.4726,16,978.726
10.195,0.188859166,197.511,9,2356.932
12.79,0.881582202,162.1552,28,3086.6488
12.79,0.095360514,153.2998,28,461.3994
13.65,0.747428994,150.505,14,2696.49
20.35,0.824266922,117.9466,6,1649.8524
20.2,1.67326983,62.051,15,126.502
13.85,1.292970334,119.6124,16,2014.7108
8.05,2.49485397,112.2518,26,1707.777
7.365,2.430409514,94.712,11,932.12
12.5,1.711216025,118.344,6,2157.192
7.42,0.327045592,184.8582,9,4643.955
12.79,1.107688683,33.7216,28,1280.9992
6.235,1.809561765,261.991,6,2366.919
12.35,1.096764488,49.1692,26,886.8456
6.75,1.639793091,95.6752,26,958.752
16.75,1.150116341,36.8532,14,1150.5024
19.35,0.950001425,163.3184,11,2641.8944
9.6,0.337794358,102.499,16,1547.985
19.85,0.317821205,62.0194,4,619.194
15.1,0.394121719,147.4076,16,2808.3444
12.79,0.285638922,62.9536,28,2266.3832
6.59,1.600802089,85.6908,9,1929.4884
16.75,1.957250521,89.4856,14,1054.6272
15.2,1.715251836,38.6848,11,1155.8288
13,1.071968657,65.7484,6,1174.4712
5.86,2.296610105,154.1314,4,3412.8908
11.395,0.548334126,150.1708,15,300.9416
20.85,0.949263746,192.2478,15,387.4956
12.79,1.068003502,112.886,28,2942.836
5.035,1.210624374,226.3036,26,4098.6648
11.15,1.821594268,45.0744,14,452.744
6.38,0.48562191,178.3344,4,3211.8192
8.39,1.827023304,162.2868,16,2620.5888
5.675,0.35620218,155.5288,9,1414.1592
15.7,1.859775069,110.1544,14,1565.9616
13,1.07028145,65.9484,4,1043.9744
12.79,1.107222486,121.844,28,3115.944
13.5,2.419727493,145.3102,26,729.051
8.895,1.346747855,125.173,6,2956.152
10.895,2.074374151,263.0568,16,527.3136
16.2,1.95113416,178.437,11,1058.622
12.79,1.65966822,84.1592,28,1320.9472
15.1,1.46535165,131.9942,6,3047.3666
7.475,0.198930629,217.6192,16,1725.7536
12.79,1,144.847,28,143.147
10.8,0.732939658,41.5138,4,446.7518
20,1.238135072,35.019,4,585.904
14.3,0.754378966,210.3586,14,6331.758
10.1,0.460623222,153.4656,6,1853.5872
17.85,0.9978358,149.105,16,2247.075
9.5,1,32.89,15,33.29
20.75,0.383195083,146.6734,6,445.4202
12.1,0.292860453,164.6526,15,657.8104
20.6,1.080806116,74.4696,4,223.7088
7.67,2.802665468,33.1216,16,727.0536
12.79,1.863400011,111.1912,28,218.3824
20.6,1.257490647,119.5756,26,2665.8632
15.35,2.44644996,196.6768,15,591.2304
5.46,1.621889115,142.6786,26,2311.6576
9.395,2.419643039,224.772,14,7017.532
12.79,2.191541736,180.6002,28,895.501
10,0.586568178,243.8144,16,4655.2736
12.79,2.612625321,98.2042,28,198.4084
7.445,0.57148055,73.3354,14,451.4124
12.79,0.877447168,49.7008,28,50.6008
15.5,0.400425077,102.1332,4,615.1992
19.85,0.975965335,126.1704,26,876.1928
11.5,2.630913557,128.1652,16,2454.1388
12.79,1.95565494,250.4724,28,251.6724
10.5,0.729545335,159.0946,11,4102.6596
19.7,1.181134578,177.766,9,2696.49
12.79,1.985249902,86.9198,28,1569.9564
10.3,1.492961767,188.653,15,189.753
20.85,0.566660678,192.7478,26,3099.9648
13.35,0.488690939,61.4194,14,743.0328
12.1,0.611912265,177.8002,16,1611.9018
20.1,1.131310765,108.7228,9,1215.7508
12.79,2.440172772,184.2608,28,367.5216
21.25,0.295701773,120.8756,4,3150.5656
12.79,0.994309095,181.766,28,7370.406
6.655,0.256921983,209.2586,26,2954.8204
13.65,0.994290582,47.7402,26,643.1628
12.79,0.391124832,88.4172,28,89.2172
13.6,0.151755529,176.737,14,4940.236
15.5,0.809095325,41.577,9,735.709
10.895,0.979821124,196.6794,26,1170.4764
19.7,0.274843972,101.799,6,1135.189
8.1,1,211.8902,4,3823.0236
21,0.746958339,195.0478,26,1549.9824
13.65,0.323621415,58.3588,15,114.5176
12.79,1.67819963,63.2826,28,1033.3216
12.79,0.939390864,145.1418,28,4561.3958
12.79,1.159669858,163.1236,28,2416.854
13.15,0.374529504,176.8686,11,2133.2232
15.25,0.405111202,85.2198,4,1482.7366
19.35,0.251659612,121.5098,26,2892.2352
12.79,0.779513767,33.0558,28,984.7182
17.75,1.713132471,185.424,15,745.696
20.7,1.730284758,92.7436,16,1323.6104
9.5,1,110.4228,6,1547.3192
11.65,2.653921851,55.5298,6,647.1576
21.1,0.314780863,128.7994,11,1798.9916
7.865,0.931045681,166.3526,6,1973.4312
12.35,0.404474474,57.0246,9,1737.738
12.79,0.4454764,114.715,28,1864.24
16.25,0.389908689,168.1474,26,1516.0266
12.15,0.985954406,253.704,6,5060.08
10.5,1.00549246,78.296,11,2157.192
12.8,0.35880298,226.0404,6,5400.9696
12.79,2.344514469,177.637,28,5469.547
4.61,3.112754716,172.8396,15,174.4396
7,2.30865172,105.728,6,1278.336
10,1,120.644,9,1917.504
6.405,2.066253659,128.1678,9,1017.3424
9.3,2.647672213,104.2964,14,1998.7316
11.6,0.585222897,57.9272,11,615.1992
16.75,0.451837891,39.1822,11,314.2576
12.15,0.17155339,122.973,15,123.173
14.7,1.097918299,48.2034,14,1020.6714
20,0.426341922,46.7744,9,1222.4088
12.79,2.476775369,120.2124,28,474.0496
7.39,1.414765428,250.9066,6,1506.0396
20.75,1.607129434,150.5682,15,762.341
9.3,1.0167174,184.2292,4,1277.0044
10.195,1.628085169,147.6076,9,3547.3824
12.79,0.664263553,181.395,28,6042.135
7.68,1.7993561,192.2162,15,384.8324
10.195,1.92407242,110.6886,4,1223.0746
9.3,0.21343305,200.0084,4,2182.4924
8.895,1.338919724,123.473,9,1478.076
16,1.366943986,143.2154,11,1418.154
19.2,2.767158155,239.2196,26,5061.4116
20.75,1.648302953,161.7578,16,2888.2404
12.79,0.886185905,172.1422,28,5518.1504
13.5,0.833778485,35.2874,16,741.0354
12.79,2.354537747,241.7538,28,9133.4444
19.7,0.27324642,101.199,9,1857.582
6.095,1.238096408,143.3154,6,2836.308
8.21,0.163078266,150.8392,26,2982.784
17.7,0.759810898,165.9816,15,167.7816
18.1,0.741912229,127.3336,9,1150.5024
5.695,1.000123255,259.2646,6,9275.9256
20.25,0.550684823,219.3482,9,5038.1086
12.79,0.592177555,152.3366,28,2115.9124
12.79,0.748948596,80.3644,28,1885.5456
8.185,0.588137013,115.6808,14,703.0848
18.2,0.191943918,140.718,4,2656.542
19.25,1.637686933,33.3558,9,713.0718
14.5,0.939080824,154.4998,26,1691.7978
9.5,1.583272714,80.196,26,2157.192
19.85,0.818474763,196.8768,26,2561.9984
8.655,1.336127696,119.7756,26,2059.9852
10.195,1.915904015,109.2886,9,1334.2632
12.79,0.524380564,248.375,28,10236.675
14,0.474089129,51.464,16,692.432
8.39,0.368510076,114.0176,4,1488.7288
11.65,0.608683622,228.9694,6,6622.7126
14.5,0.968139251,260.4594,9,3139.9128
12.79,1.201511218,65.8826,28,1614.565
18.2,2.446524953,38.319,26,585.904
12.79,0.416711926,169.379,28,5602.707
10.85,0.435736871,117.1808,11,703.0848
17.25,1.108911072,77.2986,4,1012.6818
13.65,1.229616295,261.2936,6,3131.9232
12.15,0.961760641,65.4826,15,258.3304
13.1,0.569346266,176.1054,26,4027.4242
13.6,0.253613358,176.037,15,352.874
20.1,0.827348476,152.2366,11,2418.1856
16.35,0.446461256,257.6646,16,2061.3168
12.79,0.741935564,144.476,28,146.476
6.235,1.799043482,263.991,9,4207.856
8.42,1.709228254,65.8168,4,830.9184
12.79,2.366762538,144.3102,28,145.8102
9.5,1.591046321,78.796,4,1198.44
12.5,1.871298981,86.0198,15,87.2198
12.6,0.95068455,102.199,16,1960.781
16.85,2.113901097,147.476,16,2929.52
12.79,0.244526008,189.3556,28,2253.0672
6.635,1.169708889,39.8506,15,75.9012
20.2,0.594593207,157.663,26,2190.482
14.1,1.362484523,140.2496,11,1693.7952
15.15,1.002563849,145.676,26,3661.9
13.65,0.403977634,37.9532,14,862.8768
12.79,1.120194463,94.0462,28,1850.924
12.79,1.234086872,177.837,28,6351.732
12.79,0.08260463,102.1016,28,3542.056
12.15,0.435383421,151.9708,4,3611.2992
12.79,1.850693238,172.8396,28,7152.0236
13.5,1.903312249,262.191,11,6048.793
17.5,0.114554322,145.9102,11,2187.153
12.79,1.168207087,189.453,28,759.012
7.85,2.471166128,145.2444,16,1451.444
9.695,0.449303032,159.692,11,958.752
17.5,0.206730755,256.4304,9,1808.3128
9.195,0.976096277,83.1566,6,1099.2358
12.79,2.238920406,106.028,28,1810.976
21.1,0.439760977,143.4786,9,2311.6576
10.195,1.635026469,146.5076,4,1330.2684
17.85,2.219764853,93.8436,9,1418.154
15.6,0.693762871,167.1132,9,2874.9244
16.1,0.9594539,182.1318,26,2345.6134
13.3,0.965311819,151.6708,14,3912.2408
12.85,1.853163263,45.9428,4,1274.3412
11.5,0.226595664,171.808,6,5712.564
16.25,0.390159657,166.4474,9,5390.3168
14.65,2.597034439,54.0614,6,1160.4894
13.15,0.37370082,177.4686,9,5510.8266
8.895,1,42.0138,4,568.5932
15.7,1.147214492,181.366,15,179.766
16.75,1.922070654,35.7532,15,143.8128
10.3,0.463414112,114.4176,9,2633.9048
8.05,1.190584491,257.1646,14,6183.9504
18.6,0.595802846,246.6802,16,2702.4822
20.75,1.353402647,193.4478,16,4843.695
13.5,0.835469407,37.0874,11,952.7598
8.18,0.19904465,142.0154,9,1985.4156
17.25,0.640361816,173.3764,9,2061.3168
20,1.235612691,35.519,11,1025.332
16.5,1,96.2068,16,3013.4108
9.8,2.131995649,49.8008,16,809.6128
17.25,1.106129234,76.0986,14,623.1888
15.85,1.047529475,218.7166,9,1088.583
12.79,1.140442435,108.4254,28,217.0508
18,0.722411352,172.6422,6,2931.5174
12.79,1.853490437,207.5638,28,4555.4036
16,1.167124691,46.2086,14,490.6946
4.59,1.07486905,111.686,14,1584.604
11.85,2.009925495,97.2726,26,782.9808
12.79,0.678773996,173.7054,28,5778.4782
12.79,0.120726875,174.0422,28,5173.266
18.2,0.891542479,220.7456,6,4420.912
7.825,2.826950009,255.5698,11,1522.0188
12.79,1.495108212,232.73,28,932.12
8.895,1.898672126,113.3544,4,1006.6896
18.5,0.94930147,148.6418,6,1765.7016
14.85,0.150570059,157.463,26,2503.408
12.79,1.507570826,187.8898,28,7296.5022
7.51,1.573753206,110.1544,9,2684.5056
15.6,1,111.9518,14,2163.1842
8.02,1.689384253,154.3998,9,3383.5956
11,1.607989913,124.4046,11,2241.0828
12.79,0.608972359,181.166,28,3415.554
17.5,0.408252465,264.391,11,5259.82
7.235,1.515668089,193.8452,16,1957.452
12.79,0.312560168,126.4046,28,5353.6978
12.79,0.768616365,125.6678,28,4832.3764
18,0.130231554,81.0618,6,1450.1124
16.1,0.358943808,189.0846,4,5350.3688
7.475,1.150542479,155.2656,11,2934.8464
16.5,0.929915631,178.7318,15,360.8636
11.35,0.468056267,49.8008,11,708.4112
16.1,0.37821599,95.441,9,2220.443
18.7,0.874172886,83.1566,11,1606.5754
8.645,2.179036395,96.641,11,868.869
17.1,0.497517603,147.1392,6,2237.088
9.8,0.68635175,36.9874,16,705.748
12.79,1.512407635,75.2328,28,1544.656
12.79,1,242.9854,28,6767.1912
15.25,1.360701778,213.7192,26,1078.596
10.5,0.17211978,236.5248,6,4029.4216
5.82,1.229616295,170.379,6,1018.674
10,0.39160137,263.2226,16,3700.5164
5.5,1,103.1016,11,2024.032
18.35,2.258261502,191.9504,15,767.0016
19,1,211.0244,15,1482.0708
6.71,0.447833313,67.5142,26,593.2278
10.3,0.168963295,88.254,14,1125.202
18.35,0.212968005,222.7746,14,1570.6222
13.8,0.223346491,90.9172,9,2141.2128
10.5,0.402107493,144.8128,6,2157.192
20.75,1.269643994,178.7318,14,3428.2042
12.79,0.903027348,263.7226,28,6872.3876
9.895,0.437249635,117.8492,4,1506.0396
12.79,1.723500192,89.0198,28,174.4396
12.79,0.195077463,59.3536,28,122.5072
12.79,2.763136823,107.1622,28,211.7244
11.1,2.669622463,156.7604,26,1901.5248
10.1,0.81230958,223.7088,9,2684.5056
12.79,0.668111109,147.2418,28,294.2836
14,1.600747823,143.9812,4,1139.8496
12.79,0.464846956,50.5008,28,1012.016
9.395,2.608576803,139.9838,6,1966.7732
12.79,0.971185627,256.1646,28,7472.2734
12.79,0.523582205,142.2496,28,2399.5432
6.13,0.430088375,110.0912,14,1637.868
8.5,1.483882999,51.1324,9,1350.2424
12.79,0.212558743,178.1344,28,3747.1224
9.1,1,114.4518,16,1593.9252
15.25,0.675322117,85.3198,15,261.6594
13.5,1,179.9976,26,4889.6352
10.8,1,72.338,14,805.618
15.2,0.760670801,95.3752,9,1438.128
19.35,0.608830848,164.6868,6,1146.5076
12.79,0.141994879,74.238,28,1171.808
11.5,0.569182436,106.9254,26,3038.7112
9.8,0.409271421,127.302,6,2277.036
7.475,1.154708642,156.4656,6,2008.0528
9.8,0.397144214,215.685,4,649.155
12.79,0.88764278,188.353,28,4364.319
14.75,1.359856582,115.3518,4,1821.6288
5.5,0.718159523,100.0016,6,708.4112
17.2,2.369411919,159.6578,9,3048.6982
19.2,0.533496662,181.3318,16,1443.4544
12.79,3.749971404,152.3998,28,153.7998
14.85,0.151309331,155.763,4,3129.26
7.565,0.831859688,58.393,4,509.337
18.25,1.146581873,123.8046,6,3486.1288
9.6,0.339170388,104.799,4,1341.587
7.855,1.1205966,218.4482,9,4819.0604
10.1,0.489496819,52.2008,6,759.012
10.395,1.699337314,58.022,9,659.142
16.25,1.329257629,94.941,6,1737.738
17.6,0.743984969,115.6176,16,2519.3872
15.5,0.399609311,100.8332,11,1537.998
7.59,2.208120643,172.808,4,2250.404
12.79,0.451746765,167.2816,28,5704.5744
11.1,0.502790284,119.6124,14,2251.7356
12.79,0.539392168,131.4284,28,5404.9644
16.1,0.724789508,127.4362,16,2265.0516
5.155,1.261483458,246.0776,16,990.7104
12.79,0.898844825,111.586,28,339.558
12.79,2.599091592,173.0738,28,347.5476
6.365,0.111417381,62.8536,16,796.2968
11.65,1,152.6024,9,303.6048
18.25,2.589667107,154.463,9,2190.482
11.8,0.393713972,102.2674,14,2444.8176
18.2,2.448562578,37.619,16,366.19
13.65,0.392693758,81.1302,26,792.302
8.365,0.605074979,191.3188,14,1713.7692
12.79,1.104803603,165.2526,28,822.263
20.7,1.204191165,99.8042,14,1488.063
17.75,0.46255897,180.366,16,2336.958
18,1.11429688,157.3972,4,778.986
9.695,1.07414758,177.7344,6,1605.9096
6.42,0.814044215,178.3002,4,2328.3026
10.6,0.862906871,233.9642,11,3717.8272
5.03,0.219437543,122.0756,15,121.1756
7.825,2.279198375,156.9288,11,1571.288
12.79,0.496571805,112.1518,28,5351.0346
17.7,0.252035593,50.2034,14,1166.4816
8.235,0.219583663,182.295,14,3661.9
11.6,1,141.6154,11,3829.0158
17.2,0.382181145,149.1418,14,1177.1344
11,0.575740659,38.948,11,519.324
19.6,0.599584081,163.6526,26,1151.1682
8.02,1.692330801,152.6998,14,3383.5956
5.365,2.130686394,172.7764,11,2233.0932
11.35,0.68342505,101.9016,11,2631.2416
12.79,0.654540461,82.8592,28,165.1184
16.35,0.311555495,51.2324,16,571.2564
17.25,1.723884224,253.4724,14,6040.1376
13.8,1.471412411,57.493,9,1358.232
8.485,0.881254952,104.499,9,1238.388
11.8,1.162295357,32.3558,26,169.779
15.35,0.533780669,122.873,14,2832.979
